AB,ACBX,ACD,ACTO,CA,COR_CBCF,COR_CE,COR_CMCS,F_AGA_CEMS,F_EUPH_PLU,F_FUN_CECF,F_FUN_CMR,F_MER_CEMS,F_MER_PLE_PLOC,F_SC_ALC,F_SC_NEP,F_SC_XEN,F_SID_COS_PSA,G_ACA_MIC_HOM,G_AST,G_DIP,G_ECH_CB,G_ECH_OTH,G_GAL,G_GON_ALV_BER,G_HEL,G_HYD_CB,G_HYD_OTH,G_ISO_CSE,G_LEP,G_LOB_AUST,G_MER,G_MIL,G_MON,G_MYC,G_OXY_ECL_ECY,G_PAC,G_PEC,G_POC,G_POR_B,G_POR_CECS,G_POR_M,G_SER,G_STY,G_TUB_HET,G_TUR_DUN,IN,MA_BROWN,MA_GREEN,MA_OTH,MA_RED,OT,S_POR_RUS,SC_GORG_LIKE,SC_OTH,SC_OTH_E,SP,TA,ZOA
0.0,0.0,0.502512563,0.502512563,4.020100503,0.0,1.507537688,1.005025126,0.0,0.0,0.0,0.0,0.502512563,0.0,11.05527638,2.010050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,1.005025126,0.0,3.51758794,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,0.502512563,0.0,2.512562814,0.0,3.51758794,1.005025126,0.0,0.502512563,64.32160804,0.502512563
0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,4.0,0.0,1.0,1.0,0.0,0.5,49.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.0,0.0,0.0,2.0,2.5,0.5,8.0,1.0,0.0,0.0,0.0,0.0,2.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,2.5,0.0,0.0,1.5,0.0,0.0,49.0,0.0
2.43902439,0.0,0.0,0.0,6.829268293,0.0,1.463414634,0.975609756,0.0,0.0,0.0,1.463414634,0.975609756,0.0,15.12195122,0.0,0.487804878,0.0,0.0,0.0,8.780487805,0.0,0.487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487804878,0.0,0.487804878,0.975609756,0.0,0.0,0.975609756,0.0,0.487804878,0.487804878,0.0,1.951219512,0.487804878,0.0,0.0,0.0,0.0,0.0,0.0,9.756097561,0.0,0.487804878,0.0,0.0,0.0,0.975609756,0.975609756,41.95121951,0.487804878
6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,5.0,0.0,0.0,0.5,75.5,0.0
2.564102564,0.0,0.0,0.0,1.538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025641026,0.0,19.48717949,0.0,0.0,0.0,0.0,0.0,1.538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102564103,0.0,0.0,1.025641026,0.0,0.512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102564103,0.0,2.051282051,0.0,0.512820513,2.051282051,58.46153846,1.025641026
0.0,0.0,0.0,0.0,2.051282051,0.0,0.512820513,1.025641026,0.0,0.0,0.0,0.0,0.512820513,0.0,22.05128205,0.512820513,0.0,0.0,0.0,0.0,0.512820513,0.0,0.0,0.0,3.076923077,0.0,0.0,2.051282051,0.0,0.0,0.512820513,0.0,0.512820513,1.538461538,0.0,0.0,0.0,0.0,0.512820513,0.0,0.512820513,1.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,0.512820513,0.0,0.0,0.0,0.512820513,1.025641026,60.51282051,0.0
3.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,80.0,0.0
1.507537688,0.0,0.0,0.502512563,1.507537688,0.0,0.502512563,1.005025126,0.0,0.0,0.0,0.0,0.502512563,0.502512563,17.08542714,1.005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.522613065,0.0,0.502512563,3.51758794,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512562814,0.0,0.0,0.502512563,0.0,4.020100503,59.79899497,0.0
1.5,0.0,0.0,0.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.5,0.5,24.5,0.0,0.0,0.0,0.0,0.5,5.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,53.0,0.0
3.0,0.0,0.0,0.0,3.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.0,5.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,2.0,56.5,0.0
2.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,55.0,0.0
0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.5,0.0,1.0,53.0,0.0
21.93548387,0.0,0.0,0.0,0.64516129,0.0,1.935483871,0.0,0.0,0.0,0.0,0.0,3.225806452,0.64516129,1.935483871,3.225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64516129,0.0,1.935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.935483871,0.0,1.290322581,1.935483871,0.0,0.0,58.70967742,0.0
1.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,7.0,2.5,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,39.5,0.5
1.005025126,0.0,0.0,0.0,3.015075377,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,4.020100503,0.0,11.05527638,1.005025126,0.0,1.005025126,0.0,0.502512563,3.015075377,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005025126,0.0,0.0,0.0,0.0,0.0,0.502512563,0.502512563,0.0,7.035175879,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,3.015075377,0.0,0.0,4.020100503,0.0,0.502512563,56.7839196,0.0
0.5,0.0,0.0,0.0,1.5,0.0,1.5,0.5,0.0,0.0,0.0,0.0,1.5,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,13.5,0.0,1.5,58.5,0.5
1.507537688,1.005025126,0.0,0.502512563,0.502512563,0.0,1.005025126,0.0,1.507537688,0.0,0.0,0.502512563,1.005025126,0.502512563,8.040201005,0.0,0.0,0.0,0.0,0.0,1.507537688,0.0,0.502512563,0.0,0.502512563,0.0,0.502512563,0.0,0.0,0.0,0.502512563,3.015075377,1.507537688,0.0,0.0,0.0,0.0,0.0,4.522613065,0.502512563,0.0,8.542713568,1.507537688,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,4.020100503,0.0,0.0,9.547738693,0.0,1.005025126,45.72864322,0.0
0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.5,9.0,2.5,0.0,0.5,0.0,0.0,14.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0
1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,14.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.5,74.5,0.0
6.030150754,0.0,0.0,0.502512563,2.010050251,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,27.13567839,0.0,1.507537688,0.0,0.0,0.0,8.040201005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.025125628,0.0,0.0,1.005025126,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,2.512562814,0.0,0.0,0.502512563,0.0,0.502512563,42.71356784,0.502512563
0.0,2.538071066,0.0,0.0,6.091370558,0.0,3.553299492,3.553299492,0.0,0.0,0.0,0.0,1.52284264,0.0,17.25888325,0.0,0.0,0.0,0.0,0.0,2.030456853,0.0,0.507614213,0.0,3.553299492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.030456853,1.015228426,0.0,0.0,0.0,0.0,0.507614213,0.507614213,0.0,1.015228426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.030456853,0.0,1.015228426,0.0,0.0,0.0,51.26903553,0.0
1.5,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,0.5
1.5,0.0,0.0,0.0,0.5,1.0,1.5,0.5,0.0,0.0,0.0,1.5,0.0,0.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,0.0,0.0,0.0,0.5,6.5,2.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,70.5,0.0
1.5,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,16.5,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.5,0.0,1.0,4.5,0.0,2.0,46.5,0.0
1.5,0.5,0.0,3.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.5,65.0,0.0
7.5,0.0,0.0,0.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,18.0,1.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,4.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.5,0.0,0.0,1.5,48.5,0.0
0.0,1.507537688,0.0,0.0,1.005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507537688,0.502512563,20.60301508,1.507537688,0.502512563,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,1.507537688,0.0,0.0,0.0,0.0,0.0,2.512562814,0.0,0.0,3.51758794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507537688,0.0,2.512562814,0.0,0.0,0.0,59.79899497,0.502512563
8.5,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,62.5,0.0
2.02020202,0.0,0.505050505,0.0,2.525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,0.505050505,0.0,20.2020202,0.0,0.0,0.0,0.0,2.02020202,2.525252525,0.0,0.0,0.0,0.0,1.515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,3.03030303,0.0,0.0,0.0,0.0,1.515151515,5.050505051,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545,0.0,0.505050505,0.0,1.515151515,0.0,0.0,0.0,45.45454545,0.0
3.0,0.0,0.5,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,12.5,2.0,0.0,0.5,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.0,1.0,0.5,0.0,1.0,55.5,0.0
0.0,0.0,0.505050505,0.0,1.515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,19.6969697,0.0,0.0,0.0,0.0,0.0,3.03030303,0.0,0.0,0.0,0.0,0.0,0.0,1.01010101,0.0,0.0,0.0,0.0,0.0,1.01010101,0.0,0.0,0.0,0.0,0.0,1.01010101,0.0,3.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,65.65656566,0.0
0.5,0.0,0.0,1.5,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,5.5,0.5,9.0,1.5,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.5,0.0,0.0,0.0,55.0,0.0
0.0,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,14.5,2.0,0.5,0.0,0.0,0.0,4.5,0.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,62.0,0.0
5.5,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.0,5.5,0.0,0.0,72.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,43.5,0.0
0.512820513,0.0,0.0,0.0,3.076923077,0.0,2.564102564,0.0,0.0,0.0,0.0,0.512820513,0.512820513,1.025641026,26.15384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538461538,0.0,0.0,0.0,0.0,0.0,5.641025641,0.0,0.512820513,4.102564103,0.0,0.512820513,0.0,0.0,0.0,0.0,0.0,3.58974359,0.0,2.051282051,0.0,0.0,0.512820513,0.0,1.538461538,43.58974359,0.0
1.03626943,0.0,0.0,0.0,0.518134715,0.0,0.518134715,0.0,0.0,0.0,0.0,0.518134715,1.554404145,1.03626943,17.0984456,0.518134715,0.518134715,0.0,0.0,0.0,0.0,1.554404145,0.0,0.518134715,0.0,0.0,0.0,0.0,0.0,0.0,0.518134715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10880829,0.0,0.0,2.590673575,0.518134715,0.518134715,0.0,0.0,0.0,0.0,0.0,0.518134715,0.0,0.518134715,0.0,0.518134715,0.0,1.03626943,3.10880829,61.13989637,0.518134715
2.5,1.5,0.0,3.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,5.0,0.5,0.0,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.0,0.0,2.0,61.0,0.0
1.075268817,0.0,0.0,0.0,1.612903226,0.0,1.075268817,1.075268817,0.0,0.0,0.0,0.0,2.150537634,0.0,19.89247312,9.139784946,0.0,0.0,0.0,0.0,1.075268817,0.0,0.0,0.0,1.612903226,0.0,1.612903226,0.0,0.0,0.0,0.0,0.0,0.0,2.150537634,0.0,0.0,0.0,0.0,3.225806452,0.0,0.0,1.612903226,0.0,0.537634409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537634409,0.0,2.688172043,0.0,0.0,2.150537634,46.23655914,0.537634409
1.01010101,1.515151515,2.02020202,1.515151515,1.01010101,0.505050505,0.0,0.0,0.0,0.0,0.0,0.0,1.515151515,1.01010101,9.595959596,2.525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505050505,0.0,0.0,0.0,0.0,3.535353535,0.0,0.505050505,7.575757576,0.0,0.505050505,0.0,0.0,0.0,0.0,0.0,0.505050505,0.0,5.050505051,0.0,3.03030303,0.505050505,0.0,1.515151515,54.54545455,0.0
11.16751269,0.0,1.015228426,0.0,0.507614213,0.0,1.015228426,0.0,0.0,0.0,0.0,0.0,1.015228426,0.0,8.121827411,5.583756345,0.0,0.0,0.0,0.0,0.0,0.507614213,0.0,0.0,1.015228426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015228426,0.0,0.0,7.614213198,0.0,1.015228426,0.0,0.0,0.0,0.0,0.0,2.538071066,0.0,4.060913706,0.0,3.045685279,0.0,0.0,1.52284264,48.73096447,0.507614213
0.0,0.0,0.0,0.0,0.515463918,0.0,2.06185567,0.0,0.0,0.0,0.0,0.0,0.515463918,0.515463918,17.5257732,3.608247423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030927835,0.0,0.0,0.0,0.0,0.0,5.154639175,0.0,0.0,6.18556701,0.0,0.0,0.0,0.515463918,0.0,0.0,0.0,1.030927835,0.0,4.639175258,0.0,0.0,0.0,0.0,1.030927835,54.63917526,1.030927835
12.5,0.5,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.5,54.5,0.0
3.015075377,0.0,0.502512563,0.0,1.507537688,0.0,3.51758794,0.0,0.0,0.0,0.0,1.005025126,1.005025126,0.0,18.59296482,0.502512563,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502512563,0.0,0.0,0.0,1.005025126,1.507537688,2.512562814,2.010050251,0.0,0.502512563,0.0,0.0,0.0,0.0,0.0,3.015075377,0.0,3.51758794,0.0,1.005025126,0.0,0.0,0.0,54.27135678,0.0
0.0,0.0,0.0,0.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,1.0,3.0,1.5,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.0,0.0,0.5,0.0,0.0,3.0,50.0,1.0
0.0,0.529100529,0.0,0.0,4.232804233,0.0,1.058201058,0.0,0.0,0.0,0.0,0.0,4.232804233,0.0,13.75661376,1.058201058,0.0,0.0,0.0,0.0,2.645502646,0.0,1.058201058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703703704,0.0,0.0,0.0,0.0,0.0,2.645502646,0.529100529,1.587301587,3.174603175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587301587,0.0,1.058201058,0.0,0.0,0.529100529,0.0,0.0,56.08465608,0.529100529
2.617801047,1.570680628,0.0,2.617801047,1.570680628,0.523560209,1.570680628,0.0,0.0,0.0,0.0,0.523560209,2.617801047,0.523560209,13.08900524,1.570680628,0.0,0.0,0.0,0.0,0.0,0.0,0.523560209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047120419,0.523560209,0.0,0.0,0.523560209,0.0,5.235602094,0.523560209,2.094240838,1.047120419,0.523560209,1.570680628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.570680628,0.0,0.0,0.523560209,0.0,0.0,55.4973822,0.0
1.015228426,1.52284264,0.0,0.0,1.015228426,0.0,4.060913706,0.507614213,0.0,0.0,0.0,0.0,2.538071066,0.0,14.72081218,0.0,0.0,0.0,0.0,0.0,6.598984772,0.0,2.538071066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507614213,0.507614213,2.030456853,0.0,0.0,0.0,0.0,0.0,4.060913706,0.0,0.0,3.045685279,0.507614213,1.015228426,0.0,0.0,0.0,0.0,0.0,0.507614213,0.0,4.568527919,0.0,0.0,0.0,0.0,1.52284264,47.20812183,0.0
5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,16.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.5,0.0,64.5,0.0
13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,29.0,1.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,30.5,1.0
0.0,0.5,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,20.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,0.5
5.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,2.0,0.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,1.0
